Entry	Entry name	Protein names	Gene names  (primary )	Status
A0A8A5HQM8	A0A8A5HQM8_ECOLX	Multiple antibiotic resistance protein MarB	marB	unreviewed
A0A8A5HS72	A0A8A5HS72_ECOLX	Multiple antibiotic resistance transcriptional regulator MarR	marR	unreviewed
