Entry	Entry name	Protein names	Gene names  (primary )	Status
A0A829CXG7	A0A829CXG7_ECOLX	Multiple antibiotic resistance protein marR	marR	unreviewed
A0A829CKG3	A0A829CKG3_ECOLX	Multiple antibiotic resistance protein marA	marA	unreviewed
