Entry	Entry name	Protein names	Gene names  (primary )	Status
A0A829FRY1	A0A829FRY1_ECOLX	Multiple antibiotic resistance protein marA		unreviewed
A0A829FUB2	A0A829FUB2_ECOLX	Multiple antibiotic resistance protein MarB		unreviewed
A0A829FZF9	A0A829FZF9_ECOLX	Multiple antibiotic resistance protein marR		unreviewed
