Entry	Entry name	Protein names	Gene names  (primary )	Status
A0A826L129	A0A826L129_ECOLX	Multiple antibiotic resistance protein MarB	marB	unreviewed
A0A826L9Y0	A0A826L9Y0_ECOLX	Multiple antibiotic resistance transcriptional regulator MarR	marR	unreviewed
