Entry	Entry name	Protein names	Gene names  (primary )	Status
A0A8A5GY07	A0A8A5GY07_ECOLX	Multiple antibiotic resistance protein MarB	marB	unreviewed
A0A8A5H0M6	A0A8A5H0M6_ECOLX	Multiple antibiotic resistance transcriptional regulator MarR	marR	unreviewed
