Entry	Entry name	Protein names	Gene names  (primary )	Status
A0A0M5X0S4	A0A0M5X0S4_ECOLX	Aminoglycoside (3'') (9) adenylyltransferase (EC 2.7.7.47)	aadA1	unreviewed
A0A0M5X0I1	A0A0M5X0I1_ECOLX	Aminoglycoside 3'-phosphotransferase (EC 2.7.1.95)	strB	unreviewed
A0A0M5X0G5	A0A0M5X0G5_ECOLX	Beta-lactamase (EC 3.5.2.6)	blaAcc-1	unreviewed
