Entry	Entry name	Protein names	Gene names  (primary )	Status
A0A8A5I624	A0A8A5I624_ECOLX	Multiple antibiotic resistance transcriptional regulator MarR	marR	unreviewed
A0A8A5I8T0	A0A8A5I8T0_ECOLX	Multiple antibiotic resistance protein MarB	marB	unreviewed
