Entry	Entry name	Protein names	Gene names  (primary )	Status
A0A828U902	A0A828U902_ECOLX	Multiple antibiotic resistance inner membrane protein	marC	unreviewed
A0A828U8I8	A0A828U8I8_ECOLX	Multiple antibiotic resistance protein marB	marB	unreviewed
