Entry	Entry name	Protein names	Gene names  (primary )	Status
A0A8A5HB21	A0A8A5HB21_ECOLX	Multiple antibiotic resistance transcriptional regulator MarR	marR	unreviewed
A0A8A5HGC8	A0A8A5HGC8_ECOLX	Multiple antibiotic resistance protein MarB	marB	unreviewed
