Entry	Entry name	Protein names	Gene names  (primary )	Status
A0A8B1BZ22	A0A8B1BZ22_ECOLX	Multiple antibiotic resistance protein MarB	marB	unreviewed
A0A8B1BZ24	A0A8B1BZ24_ECOLX	Multiple antibiotic resistance transcriptional regulator MarR	marR	unreviewed
