Entry	Entry name	Protein names	Gene names  (primary )	Status
A0A829DVD1	A0A829DVD1_ECOLX	Multiple antibiotic resistance protein marA	marA	unreviewed
A0A829DMT9	A0A829DMT9_ECOLX	Multiple antibiotic resistance protein marR	marR	unreviewed
