"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","label","MCODE::Clusters (1)","MCODE::Node Status (1)","MCODE::Score (1)","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"1.4210526315789473","0.020158631696901966","0.7037037037037037","0.645021645021645","22","2","false","murC","Cluster 0","Clustered","9.705882352941176","murC","18.863636363636363","0","22","0","0.9838056680161943","false","0","murC","238","0.4964114832535885"
"1.4736842105263157","0.010629010862897886","0.6785714285714286","0.6952380952380952","21","3","false","murD","Cluster 0","Clustered","10.266666666666667","murD","19.523809523809526","0","21","0","0.9817813765182186","false","0","murD","168","0.5276705276705277"
"1.4473684210526316","0.01672877691663168","0.6909090909090909","0.6333333333333333","21","2","false","mraY","Cluster 0","Clustered","10.85897435897436","mraY","19.047619047619047","0","21","0","0.9827935222672065","false","0","mraY","220","0.5012531328320802"
"1.4473684210526316","0.030008185750494205","0.6909090909090909","0.5770750988142292","23","3","false","ABD30180.1","Cluster 0","Clustered","10.266666666666667","ABD30180.1","17.782608695652176","0","23","0","0.9827935222672065","false","0","ABD30180.1","294","0.4939613526570048"
"1.8421052631578947","0.004690783563315062","0.5428571428571428","0.4642857142857143","8","3","false","spxA","","Unclustered","4.0","spxA","17.75","0","8","0","0.9676113360323887","false","0","spxA","50","0.4930555555555556"
"1.394736842105263","0.017515821489320696","0.7169811320754718","0.6600790513833992","23","2","false","murB","Cluster 1","Clustered","7.913043478260869","murB","19.217391304347824","0","23","0","0.9848178137651822","false","0","murB","260","0.505720823798627"
"1.6578947368421053","0.031737794807120474","0.6031746031746031","0.46153846153846156","13","2","false","ABD29801.1","Cluster 2","Clustered","3.2575757575757573","ABD29801.1","16.46153846153846","0","13","0","0.9746963562753036","false","0","ABD29801.1","258","0.4331983805668016"
"1.4736842105263157","0.017384483438573652","0.6785714285714286","0.6105263157894737","20","2","false","graS","Cluster 1","Clustered","7.080882352941177","graS","18.95","0","20","0","0.9817813765182186","false","0","graS","202","0.4986842105263158"
"1.5","0.01881450289345026","0.6666666666666666","0.6210526315789474","20","3","false","graR","Cluster 0","Seed","11.0","graR","18.7","0","20","0","0.9807692307692307","false","0","graR","202","0.5054054054054054"
"1.9210526315789473","0.001774142563616248","0.5205479452054794","0.7142857142857143","7","3","false","ABD29212.1","Cluster 3","Clustered","4.523809523809524","ABD29212.1","16.857142857142858","0","7","0","0.964574898785425","false","0","ABD29212.1","18","0.4957983193277311"
"1.3421052631578947","0.032844255598133226","0.7450980392156863","0.5566666666666666","25","2","false","murF","Cluster 0","Clustered","9.705882352941176","murF","18.0","0","25","0","0.986842105263158","false","0","murF","350","0.47368421052631576"
"1.7894736842105263","0.004326960751109357","0.5588235294117647","0.5277777777777778","9","3","false","parE","Cluster 2","Clustered","3.142857142857143","parE","17.555555555555557","0","9","0","0.9696356275303644","false","0","parE","38","0.4744744744744745"
"1.5789473684210527","0.010933660760530565","0.6333333333333333","0.6764705882352942","17","3","false","murI","Cluster 0","Clustered","10.85897435897436","murI","19.235294117647058","0","17","0","0.9777327935222673","false","0","murI","122","0.519872813990461"
"1.5","0.021536947455555892","0.6666666666666666","0.5684210526315789","20","3","false","uppP","Cluster 0","Clustered","11.0","uppP","18.7","0","20","0","0.9807692307692307","false","0","uppP","234","0.5054054054054054"
"1.6842105263157894","0.03352024289016725","0.59375","0.47435897435897434","13","3","false","mepA","Cluster 2","Seed","3.6363636363636367","mepA","16.615384615384617","0","13","0","0.9736842105263158","false","0","mepA","286","0.4490644490644491"
"1.5","0.020764195254988804","0.6666666666666666","0.5730994152046783","19","2","false","walR","Cluster 0","Clustered","10.0","walR","18.473684210526315","0","19","0","0.9807692307692307","false","0","walR","212","0.48614958448753465"
"1.736842105263158","0.005780097949028339","0.5757575757575757","0.5333333333333333","10","2","false","fosB","Cluster 3","Clustered","4.285714285714286","fosB","16.2","0","10","0","0.9716599190283401","false","0","fosB","50","0.4263157894736842"
"1.394736842105263","0.028612979504761268","0.7169811320754718","0.5579710144927537","24","3","false","ddl","Cluster 0","Clustered","10.85897435897436","ddl","17.916666666666668","0","24","0","0.9848178137651822","false","0","ddl","292","0.48423423423423423"
"1.6842105263157894","0.003832955574441642","0.59375","0.7051282051282052","13","3","false","ABD30867.1","Cluster 1","Clustered","8.0","ABD30867.1","20.153846153846153","0","13","0","0.9736842105263158","false","0","ABD30867.1","50","0.5446985446985447"
"1.4473684210526316","0.01873251873743683","0.6909090909090909","0.6406926406926406","22","3","false","murG","Cluster 1","Clustered","8.32857142857143","murG","18.818181818181817","0","22","0","0.9827935222672065","false","0","murG","198","0.5085995085995086"
"1.3421052631578947","0.07886342845941136","0.7450980392156863","0.38666666666666666","25","2","false","mprF","Cluster 2","Clustered","3.347826086956522","mprF","15.32","0","25","0","0.986842105263158","false","0","mprF","570","0.4031578947368421"
"1.6578947368421053","0.021938185833411516","0.6031746031746031","0.3974358974358974","13","2","false","parC","Cluster 2","Clustered","3.555555555555556","parC","15.153846153846153","0","13","0","0.9746963562753036","false","0","parC","152","0.39878542510121456"
"1.4210526315789473","0.03190247210109547","0.7037037037037037","0.5194805194805194","22","2","false","recA","Cluster 1","Clustered","8.307692307692308","recA","17.318181818181817","0","22","0","0.9838056680161943","false","0","recA","292","0.4557416267942584"
"1.7894736842105263","0.00955126643961136","0.5588235294117647","0.5","9","3","false","rlmN","","Unclustered","4.523809523809524","rlmN","17.555555555555557","0","9","0","0.9696356275303644","false","0","rlmN","98","0.4744744744744745"
"1.3421052631578947","0.044956417281717044","0.7450980392156863","0.5230769230769231","26","3","false","murE","Cluster 0","Clustered","9.705882352941176","murE","17.5","0","26","0","0.986842105263158","false","0","murE","394","0.47297297297297297"
"1.6842105263157894","0.010644642714376545","0.59375","0.5454545454545454","12","2","false","ABD29211.1","Cluster 3","Clustered","4.254545454545455","ABD29211.1","16.166666666666668","0","12","0","0.9736842105263158","false","0","ABD29211.1","102","0.42543859649122806"
"1.5","0.03985207819379118","0.6666666666666666","0.47953216374269003","19","2","false","walK","Cluster 1","Clustered","8.454545454545455","walK","17.0","0","19","0","0.9807692307692307","false","0","walK","364","0.45803698435277385"
"1.7105263157894737","0.005864115543111795","0.5846153846153846","0.5909090909090909","12","3","false","gyrA","","Unclustered","3.9230769230769234","gyrA","17.666666666666668","0","12","0","0.9726720647773279","false","0","gyrA","64","0.4774774774774775"
"1.7105263157894737","0.009377598619084687","0.5846153846153846","0.4696969696969697","12","3","false","gyrB","Cluster 3","Clustered","3.888888888888889","gyrB","17.25","0","12","0","0.9726720647773279","false","0","gyrB","74","0.46621621621621623"
